number	id	sentence	sentiment
2442	66e204c38d896a4d3681a98f8	 Payne constructs a hilarious ode to middle America and middle age with this unlikely odyssey , featuring a pathetic , endearing hero who is all too human .	3
2443	13961849cbea95dd86eceb2cd	 Koury frighteningly and honestly exposes one teenager 's uncomfortable class resentment and , in turn , his self-inflicted retaliation .	3
2444	f629cfd92197c64f7c37a95ed	 The Santa Clause 2 proves itself a more streamlined and thought out encounter than the original could ever have hoped to be .	3
2445	6ba4e5d361609fd9ac19a21c6	 Now as a former Gong Show addict , I 'll admit it , my only complaint is that we did n't get more re-creations of all those famous moments from the show .	3
2446	27c513f8e3c507bb61a87c5b2	 Succeeds where its recent predecessor miserably fails because it demands that you suffer the dreadfulness of war from both sides .	3
2447	1d7919a877a09bcd4374f4f33	 The first Bond movie in ages that is n't fake fun .	3
2448	bd4238827455695a556b5f47f	 This odd , poetic road movie , spiked by jolts of pop music , pretty much takes place in Morton 's ever-watchful gaze -- and it 's a tribute to the actress , and to her inventive director , that the journey is such a mesmerizing one .	4
2449	0893b544660ae2b82e04343c2	 A film centering on a traditional Indian wedding in contemporary New Delhi may not sound like specialized fare , but Mira Nair 's film is an absolute delight for all audiences .	4
2450	4223ec3d2ad1fd33282d1eacd	 A weird and wonderful comedy .	4
2451	eaae75939f0d7093fe5750082	 The movie should jolt you out of your seat a couple of times , give you a few laughs , and leave you feeling like it was worth your seven bucks , even though it does turn out to be a bit of a cheat in the end .	3
2452	0cd91344fcb0cc72e95317b02	 Has the capability of effecting change and inspiring hope .	3
2453	f95dfa5cb6822ae02c29a7816	 A first-class , thoroughly involving B movie that effectively combines two surefire , beloved genres -- the prison flick and the fight film .	4
2454	92ab058ec9ad4b5ab532dc093	 LaBute 's careful handling makes the material seem genuine rather than pandering .	4
2455	2444006e31615091b0a81ead6	 In between all the emotional seesawing , it 's hard to figure the depth of these two literary figures , and even the times in which they lived .	1
2456	bf0325211035ebfc9e51bf289	 But they fascinate in their recklessness .	3
2457	56f4bfd013cec041f21b7395e	 Death to Smoochy is often very funny , but what 's even more remarkable is the integrity of DeVito 's misanthropic vision .	3
2458	b6b5374d9bdb330cf9035f936	 A beautiful , entertaining two hours .	4
2459	e74bfd585d2bf3e05221e958b	 You get the idea , though , that Kapur intended the film to be more than that .	2
2460	60c81587f3393ed3be61edc90	 A wonderful , ghastly film .	3
2461	b594b2ef7168ac261152489bb	 Amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than Barbershop .	4
2462	537473d8ec9c1018d64101205	 Parris ' performance is credible and remarkably mature .	3
2463	e5fe08493e541089f30168500	 ` Enigma ' is the kind of engaging historical drama that Hollywood appears to have given up on in favor of sentimental war movies in the vein of ` We Were Soldiers . '	2
2464	f2ea133fde95201f43c18dcb0	 Munch 's screenplay is tenderly observant of his characters .	3
2465	830f1f8984df0de0d2ea3af67	 He watches them as they float within the seas of their personalities .	3
2466	174a1ad540d572492e132fd98	 His scenes are short and often unexpected .	2
2467	83636ecf7ff2dc1e216350a0f	 It grabs you in the dark and shakes you vigorously for its duration .	3
2468	cf4d898f9230975572ac0f53f	 Leigh 's daring here is that without once denying the hardscrabble lives of people on the economic fringes of Margaret Thatcher 's ruinous legacy , he insists on the importance of those moments when people can connect and express their love for each other .	2
2469	75d9424914c8586b25d327281	 Hashiguchi vividly captures the way young Japanese live now , chafing against their culture 's manic mix of millennial brusqueness and undying , traditional politesse .	3
2470	c89dbeff938bbd2c1fb6eb005	 Uneven but a lot of fun .	3
2471	5caa8321ba604e43430751a54	 I know that I 'll never listen to Marvin Gaye or the Supremes the same way again	3
2472	a46ba766136aab0425ce08c9e	 The two leads , nearly perfect in their roles , bring a heart and reality that buoy the film , and at times , elevate it to a superior crime movie .	4
2473	21ae9d95c0fc1467a974aaf53	 Not as good as The Full Monty , but a really strong second effort .	3
2474	294db7be823a68a9cc7fa1415	 Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .	3
2475	5de4a7898f4810920ff0fad6d	 If horses could fly , this is surely what they 'd look like .	2
2476	470389d9ca447a47937c77abb	 Unfolds as one of the most politically audacious films of recent decades from any country , but especially from France .	3
2477	deef7ec07324a58d23c14608f	 This real-life Hollywood fairy-tale is more engaging than the usual fantasies Hollywood produces .	3
2478	e4a7f9127c23ef56ac48d05a3	 The graphic carnage and re-creation of war-torn Croatia is uncomfortably timely , relevant , and sickeningly real .	3
2479	17c731af74ddbb57e6adca2e8	 Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation .	3
2480	a7a707c89258b93cb56cf52e7	 The characters are more deeply thought through than in most ` right-thinking ' films .	3
2481	1af5b3230ee61401dffaa1045	 Crammed with incident , and bristles with passion and energy .	3
2482	6fdb646b84b20e5c1e6019a54	 It 's fun , splashy and entertainingly nasty .	3
2483	f7d4d5157dc59b2af8681343e	 A simple tale of an unlikely friendship , but thanks to the gorgeous locales and exceptional lead performances , it has considerable charm .	4
2484	124d037e7e1d8c8e8e526692c	 It might be ` easier ' to watch on video at home , but that should n't stop die-hard French film connoisseurs from going out and enjoying the big-screen experience .	3
2485	fd68254f1d93503349cca4f60	 There 's very little sense to what 's going on here , but the makers serve up the cliches with considerable dash .	2
2486	4d0c91d8c284219bcf8ac048e	 Witty , contemplative , and sublimely beautiful .	4
2487	14b9edc1bb4a69e6f0d7eb622	 A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley .	3
2488	7f79794e471959f6e521728e7	 Woven together handsomely , recalling sixties ' rockumentary milestones from Lonely Boy to Do n't Look Back .	3
2489	19a712cb2eb7044c7e3d51733	 This is pure , exciting moviemaking .	4
2490	242255808905594453bf0f846	 You wo n't exactly know what 's happening but you 'll be blissfully exhausted .	2
2491	b60088aba9360fe44314e9042	 The 1960s rebellion was misdirected : you ca n't fight your culture .	2
2492	c2149cc564c1897d3b1d5e1ab	 Works because Reno does n't become smug or sanctimonious towards the audience .	4
2493	ed0bca9d58a975bd056113a3a	 Nettelbeck ... has a pleasing way with a metaphor .	3
2494	7dbcac3098b95f21e19e8755f	 A pure participatory event that malnourished intellectuals will gulp down in a frenzy .	2
2495	6a70016d323b594282beb0e4f	 The cast delivers without sham the raw-nerved story .	3
2496	bcd89cd3f91a7c0b68014ae0b	 Steven Soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .	3
2497	c6fd4e8aac1b6208a8926a953	 The film 's highlight is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations .	3
2498	72b857b3d66a863fb1de25e2a	 It lets you brush up against the humanity of a psycho , without making him any less psycho .	3
2499	3288f79f952a6dc7581116703	 Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema .	4
2500	956b62e357030604081aba94e	 The film is bright and flashy in all the right ways .	4
2501	7199c2197acc75b46e0ad3ecd	 Elegant and eloquent -LRB- meditation -RRB- on death and that most elusive of passions , love .	4
2502	f23ffae623b18eeebc1aef2dd	 Cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most .	3
2503	7b5e327255cc15efb78ffbc8d	 Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
2504	e280379c30c36cc686ebb092d	 It excels because , unlike so many other Hollywood movies of its ilk , it offers hope .	3
2505	8c50840b212a3eeb92f7e788e	 Shot in rich , shadowy black-and-white , Devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .	4
2506	3282193d80ae502c72b2a3a82	 There 's no clear picture of who killed Bob Crane .	2
2507	07d303463baec6459fca83276	 But here 's a glimpse at his life .	2
2508	ebd610c33c154fc77d370d096	 Spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing .	4
2509	dd1623c0b88b31e3b36d1e2fb	 A summer entertainment adults can see without feeling embarrassed , but it could have been more .	3
2510	98b96d4d39422789e7b7ca53c	 Sparse but oddly compelling .	3
2511	195add4a7a591abde17b49068	 A stirring , funny and finally transporting re-imagining of Beauty and the Beast and 1930s horror films	4
2512	73a756fbcd517df7b01ced58f	 The Pinochet Case is a searing album of remembrance from those who , having survived , suffered most .	2
2513	29c7e16c5e7bc3347d537062e	 A sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .	3
2514	ea7cda03041019d782f0f5b50	 Argento , at only 26 , brings a youthful , out-to-change-the-world aggressiveness to the project , as if she 's cut open a vein and bled the raw film stock .	3
2515	20a0312e15023559040b56123	 With so many bad romances out there , this is the kind of movie that deserves a chance to shine .	3
2516	70bfa0fad25d5571fa5ea7528	 Brash , intelligent and erotically perplexing , Haneke 's portrait of an upper class Austrian society and the suppression of its tucked away demons is uniquely felt with a sardonic jolt .	4
2517	d99dc0b25652938580724db7f	 Though Jackson does n't always succeed in integrating the characters in the foreground into the extraordinarily rich landscape , it must be said that he is an imaginative filmmaker who can see the forest for the trees .	3
2518	782eca37c89cac1c2d17c143e	 `` The Quiet American '' begins in Saigon in 1952 .	2
2519	b3b43678e51d14b0f86036e39	 That 's its first sign of trouble .	1
2520	522197fb462ad61805d8b7419	 A dazzling thing to behold -- as long as you 're wearing the somewhat cumbersome 3D goggles the theater provides .	3
2521	7af387c82262d45c2c769a72e	 Be patient with the lovely Hush !	3
2522	e845390b323dd61c715eb665c	 and your reward will be a thoughtful , emotional movie experience .	4
2523	8af6871ad5947d4097bbad80d	 The large-format film is well suited to capture these musicians in full regalia and the incredible IMAX sound system lets you feel the beat down to your toes .	4
2524	23bb8515e09b048143ea50235	 Godard has never made a more sheerly beautiful film than this unexpectedly moving meditation on love , history , memory , resistance and artistic transcendence .	4
2525	0c0f74fe418da40f093046553	 The kind of movie that comes along only occasionally , one so unconventional , gutsy and perfectly executed it takes your breath away .	4
2526	f8b18ed2953501217d0c542b1	 Unlike most surf movies , Blue Crush thrillingly uses modern technology to take the viewer inside the wave .	3
2527	130af1dbe92500e754a1a1c36	 By the end you ca n't help but feel ` stoked . '	3
2528	5a135303496cf2b28a2894778	 The off-center humor is a constant , and the ensemble gives it a buoyant delivery .	3
